n,w,time,res
22,78,5110,290
23,78,4264,290
24,78,4615,290
25,78,5905,290
26,78,6475,290
27,78,9151,290
28,78,9735,290
29,78,9801,306
30,78,12869,306
31,78,10910,306
32,78,14654,306
33,78,19489,306
34,78,25063,306
35,78,18525,306
36,78,19022,306
37,78,32459,318
38,78,34156,318
39,78,31148,318
40,78,28019,318
41,78,30298,318
42,78,29323,361
43,78,29551,361
44,78,33335,361
45,78,31838,361
46,78,38834,361
47,78,39692,361
48,78,39613,361
49,78,48563,361
50,78,50846,361
51,78,52062,361
52,78,60955,361
53,78,75045,406
54,78,72764,406
55,78,75672,406
56,78,73539,406
57,78,86508,406
58,78,82033,406
59,78,118663,406
60,78,101821,406
61,78,128362,406
62,78,155895,439
63,78,190821,495
64,78,177662,495
65,78,230664,495
66,78,211715,495
67,78,470545,504
68,78,345932,504
69,78,334141,504
70,78,727619,504
71,78,402469,504
72,78,361308,504
73,78,359235,504
74,78,608616,504
75,78,590186,504
76,78,639713,504
77,78,1814232,504
78,78,2384962,504
79,78,2074942,528
80,78,2208536,528
81,78,2523999,528
82,78,3045358,528
83,78,3363858,576
84,78,3001729,576
85,78,3649767,576
86,78,3611986,595
87,78,2970939,595
88,78,3719855,621
89,78,4375561,621
90,78,3818539,621
91,78,4660538,621
92,78,4193203,621
93,78,4165593,621
94,78,4144003,621
95,78,5174439,621
96,78,4908624,621
97,78,4817336,621
98,78,4578975,621
99,78,4704687,621
0,79,60,0
1,79,67,11
2,79,98,48
3,79,110,48
4,79,236,102
5,79,295,139
6,79,258,139
7,79,330,139
8,79,452,181
9,79,475,181
10,79,501,181
11,79,875,204
12,79,1065,204
13,79,1089,204
14,79,1421,233
15,79,2077,233
16,79,2080,233
17,79,2299,233
18,79,2393,233
19,79,3035,233
20,79,2825,233
21,79,7848,293
22,79,4327,293
23,79,4649,293
24,79,5076,293
25,79,6917,293
26,79,6379,293
27,79,8879,294
28,79,9715,294
29,79,10207,308
30,79,9397,308
31,79,9685,308
32,79,10945,308
33,79,10901,308
34,79,13755,308
35,79,14605,308
36,79,15395,308
37,79,21297,332
38,79,21783,332
39,79,20751,332
40,79,21250,332
41,79,21726,332
42,79,23995,365
43,79,25288,365
44,79,27050,365
45,79,26847,365
46,79,30118,365
47,79,44278,365
48,79,37471,365
49,79,40405,365
50,79,51444,365
51,79,52640,365
52,79,60385,365
53,79,74345,411
54,79,75669,411
55,79,125058,411
56,79,102939,411
57,79,93255,411
58,79,93154,411
59,79,101713,411
60,79,99880,411
61,79,126782,411
62,79,149856,444
63,79,169164,501
64,79,164887,501
65,79,242352,501
66,79,258623,501
67,79,370487,509
68,79,336366,509
69,79,333870,509
70,79,364407,509
71,79,339167,509
72,79,405034,509
73,79,402623,509
74,79,490641,509
75,79,552367,509
76,79,580568,509
77,79,725936,509
78,79,792436,509
79,79,1116653,533
80,79,1088959,533
81,79,1550961,533
82,79,1911097,533
83,79,1652706,582
84,79,1730930,582
85,79,1639566,582
86,79,2717231,600
87,79,2717703,600
88,79,4077531,626
89,79,4161014,626
90,79,4305432,626
91,79,4199439,626
92,79,4075741,626
93,79,4776907,626
94,79,4327380,626
95,79,4577478,626
96,79,4983783,626
97,79,4795706,626
98,79,4818780,626
99,79,4832490,626
0,80,66,0
1,80,75,11
2,80,107,48
3,80,123,48
4,80,163,103
5,80,244,141
6,80,267,141
7,80,360,141
8,80,501,184
9,80,523,184
10,80,552,184
11,80,964,206
12,80,1150,206
13,80,1204,206
14,80,1552,237
15,80,2009,237
16,80,2588,237
17,80,2382,237
18,80,2884,237
19,80,2730,237
20,80,2728,237
21,80,3982,298
22,80,4249,298
23,80,4578,298
24,80,5018,298
25,80,6751,298
26,80,6594,298
27,80,8718,298
28,80,9744,298
29,80,9931,313
30,80,8898,313
31,80,9160,313
32,80,12043,313
33,80,11213,313
34,80,14344,313
35,80,13987,313
36,80,16873,313
37,80,20631,326
38,80,30820,326
39,80,34600,326
40,80,35065,326
41,80,37121,326
42,80,37362,371
43,80,34004,371
44,80,33897,371
45,80,32041,371
46,80,36154,371
47,80,41210,371
48,80,44381,371
49,80,44844,371
50,80,50726,371
51,80,56793,371
52,80,208364,371
53,80,85492,417
54,80,86943,417
55,80,103122,417
56,80,234259,417
57,80,76793,417
58,80,83669,417
59,80,93744,417
60,80,95727,417
61,80,153726,417
62,80,142789,451
63,80,167766,508
64,80,186321,508
65,80,215611,508
66,80,218892,508
67,80,303087,517
68,80,300444,517
69,80,321131,517
70,80,369994,517
71,80,337085,517
72,80,336279,517
73,80,334677,517
74,80,475962,517
75,80,558902,517
76,80,560856,517
77,80,687839,517
78,80,811428,517
79,80,1114383,542
80,80,1103213,542
81,80,1213556,542
82,80,1215914,542
83,80,1532816,591
84,80,1677502,591
85,80,1588032,591
86,80,2238632,620
87,80,2503248,620
88,80,3635156,637
89,80,3806540,637
90,80,3715732,637
91,80,4312122,637
92,80,3863303,637
93,80,4147317,637
94,80,3949376,637
95,80,4702810,637
96,80,4522526,637
97,80,4685637,637
98,80,5132184,637
99,80,4548337,637
0,81,59,0
1,81,65,11
2,81,94,49
3,81,107,49
4,81,143,104
5,81,215,142
6,81,600,142
7,81,318,142
8,81,440,185
9,81,463,185
10,81,486,185
11,81,845,208
12,81,1027,208
13,81,1051,208
14,81,1390,238
15,81,1783,238
16,81,1916,238
17,81,2193,238
18,81,2838,238
19,81,2501,238
20,81,2305,238
21,81,3303,299
22,81,3544,299
23,81,3803,299
24,81,4111,299
25,81,5346,299
26,81,6384,299
27,81,8402,299
28,81,10222,299
29,81,9650,315
30,81,9306,315
31,81,9569,315
32,81,10878,315
33,81,10804,315
34,81,13142,315
35,81,14442,315
36,81,14476,315
37,81,20495,329
38,81,22333,329
39,81,21300,329
40,81,21839,329
41,81,22371,329
42,81,26056,373
43,81,26265,373
44,81,33043,373
45,81,28846,373
46,81,30906,373
47,81,47237,373
48,81,45546,373
49,81,49126,373
50,81,62385,373
51,81,65155,373
52,81,75101,373
53,81,97180,420
54,81,81787,420
55,81,77136,420
56,81,75782,420
57,81,93868,420
58,81,122209,420
59,81,147661,420
60,81,126214,420
61,81,125098,420
62,81,139828,454
63,81,195098,512
64,81,168631,512
65,81,216395,512
66,81,225472,512
67,81,278467,521
68,81,322092,521
69,81,328733,521
70,81,383485,521
71,81,401539,521
72,81,365109,521
73,81,329048,521
74,81,482200,521
75,81,539413,521
76,81,749184,521
77,81,1566416,521
78,81,1416320,521
79,81,2321230,545
80,81,1934496,545
81,81,2517757,545
82,81,3360434,545
83,81,2649149,596
84,81,2374151,596
85,81,4167930,596
86,81,3507508,624
87,81,2701585,624
88,81,3759425,642
89,81,3729726,642
90,81,3904646,642
91,81,4357886,642
92,81,7173804,642
93,81,4453164,642
94,81,3944046,642
95,81,4763367,642
96,81,4557835,642
97,81,4592791,642
98,81,4462377,642
99,81,4502380,642
0,82,77,0
1,82,87,11
2,82,131,49
3,82,147,49
4,82,201,105
5,82,294,144
6,82,365,144
7,82,479,144
8,82,712,188
9,82,741,188
10,82,681,188
11,82,1399,211
12,82,1722,211
13,82,1748,211
14,82,1857,242
15,82,2409,242
16,82,3232,242
17,82,3256,242
18,82,3469,242
19,82,3569,242
20,82,3574,242
21,82,5236,304
22,82,6325,304
23,82,5487,304
24,82,5971,304
25,82,7697,304
26,82,9056,304
27,82,11017,305
28,82,11152,305
29,82,11822,320
30,82,12616,320
31,82,12853,320
32,82,14233,320
33,82,15158,320
34,82,17471,320
35,82,19293,320
36,82,15483,320
37,82,21582,344
38,82,26470,344
39,82,26149,344
40,82,26669,344
41,82,24786,344
42,82,39457,378
43,82,26739,378
44,82,26546,378
45,82,25467,378
46,82,30199,378
47,82,40833,378
48,82,37184,378
49,82,40962,378
50,82,48174,378
51,82,48777,378
52,82,58709,378
53,82,73297,425
54,82,72819,425
55,82,76029,425
56,82,78700,425
57,82,85452,425
58,82,79431,425
59,82,97783,425
60,82,94159,425
61,82,126250,425
62,82,152267,459
63,82,177149,518
64,82,176298,518
65,82,229050,518
66,82,224257,518
67,82,314776,527
68,82,329985,527
69,82,337001,527
70,82,533141,527
71,82,440147,527
72,82,346686,527
73,82,471848,527
74,82,482885,535
75,82,564834,535
76,82,578225,535
77,82,789177,535
78,82,775269,535
79,82,1010233,553
80,82,1016878,553
81,82,1178840,553
82,82,1266431,553
83,82,1649841,603
84,82,1835959,603
85,82,1722217,603
86,82,2162877,644
87,82,2592463,644
88,82,3941948,649
89,82,3730947,649
90,82,3686805,649
91,82,4425800,649
92,82,3933050,649
93,82,3794673,649
94,82,4184425,649
95,82,4618351,649
96,82,4406049,649
97,82,5147443,649
98,82,4441773,649
99,82,5037093,649
0,83,99,0
1,83,96,11
2,83,128,50
3,83,118,50
4,83,157,107
5,83,236,146
6,83,257,146
7,83,348,146
8,83,485,190
9,83,504,190
10,83,534,190
11,83,926,214
12,83,1135,214
13,83,1133,214
14,83,1463,245
15,83,1952,245
16,83,2131,245
17,83,3320,245
18,83,2530,245
19,83,2684,245
20,83,3472,245
21,83,3834,308
22,83,4157,308
23,83,4453,308
24,83,5207,308
25,83,5890,308
26,83,6761,308
27,83,9012,309
28,83,9545,309
29,83,10055,324
30,83,9795,324
31,83,10096,324
32,83,11052,324
33,83,10956,324
34,83,13246,324
35,83,13928,324
36,83,15237,324
37,83,19917,348
38,83,21067,348
39,83,21066,348
40,83,21504,348
41,83,22463,348
42,83,24475,395
43,83,24611,395
44,83,27493,395
45,83,28411,395
46,83,31663,398
47,83,34418,398
48,83,47068,398
49,83,38358,398
50,83,48553,398
51,83,46343,398
52,83,59183,398
53,83,70424,431
54,83,78420,431
55,83,76101,431
56,83,77967,431
57,83,84039,431
58,83,83184,431
59,83,101837,431
60,83,102328,431
61,83,141394,431
62,83,221179,466
63,83,187537,525
64,83,195006,525
65,83,216533,525
66,83,217099,525
67,83,326146,534
68,83,331226,534
69,83,383690,534
70,83,364690,534
71,83,348184,534
72,83,346490,534
73,83,358904,534
74,83,568867,553
75,83,567271,553
76,83,588887,553
77,83,771098,553
78,83,868747,553
79,83,1017217,561
80,83,1626386,561
81,83,2085161,561
82,83,2751689,561
83,83,4224622,624
84,83,4763137,624
85,83,4167035,624
86,83,4502106,662
87,83,5036174,662
88,83,4890759,662
89,83,4435598,662
90,83,4346053,662
91,83,3891447,662
92,83,3876636,662
93,83,4157214,662
94,83,4241595,662
95,83,4381332,662
96,83,5404645,662
97,83,5560203,662
98,83,4569785,662
99,83,4870819,662
0,84,80,0
1,84,89,12
2,84,132,51
3,84,146,51
4,84,203,109
5,84,300,149
6,84,315,149
7,84,429,149
8,84,589,194
9,84,1034,194
10,84,642,194
11,84,1100,217
12,84,1320,217
13,84,1391,217
14,84,1741,249
15,84,2280,249
16,84,2566,249
17,84,4066,249
18,84,3234,249
19,84,3357,249
20,84,3450,249
21,84,5787,312
22,84,5138,312
23,84,5630,312
24,84,6398,312
25,84,11254,312
26,84,12482,312
27,84,9955,314
28,84,11725,314
29,84,10373,329
30,84,10648,329
31,84,11100,329
32,84,12140,329
33,84,11459,329
34,84,13399,329
35,84,13679,329
36,84,16685,329
37,84,22943,354
38,84,22926,354
39,84,29723,354
40,84,28321,354
41,84,25296,354
42,84,27836,400
43,84,25769,400
44,84,26580,400
45,84,24312,400
46,84,30703,402
47,84,35307,402
48,84,42725,402
49,84,42083,402
50,84,48483,402
51,84,49366,402
52,84,61516,402
53,84,100342,437
54,84,76787,437
55,84,85088,437
56,84,86833,437
57,84,81795,437
58,84,81906,437
59,84,117577,437
60,84,111290,437
61,84,157197,437
62,84,156608,472
63,84,408653,532
64,84,461773,532
65,84,783952,532
66,84,444486,532
67,84,754404,541
68,84,670875,541
69,84,626916,541
70,84,747470,541
71,84,924491,541
72,84,727407,541
73,84,723420,541
74,84,1079905,561
75,84,1225957,561
76,84,1524088,561
77,84,1433130,561
78,84,1740788,561
79,84,2031721,568
80,84,2439625,568
81,84,2451684,568
82,84,2585911,568
83,84,2243733,643
84,84,1864949,643
85,84,1786225,643
86,84,2177633,670
87,84,2924873,670
88,84,5187225,670
89,84,3888631,670
90,84,3994609,670
91,84,4914888,670
92,84,4598611,670
93,84,8433792,670
94,84,6394473,670
95,84,5076502,670
96,84,5733625,670
97,84,4629988,670
98,84,6438603,670
99,84,4712586,670
0,85,57,0
1,85,63,12
2,85,93,51
3,85,105,51
4,85,139,109
5,85,209,150
6,85,228,150
7,85,308,150
8,85,429,196
9,85,451,196
10,85,473,196
11,85,834,220
12,85,990,220
13,85,1043,220
14,85,1327,252
15,85,1732,252
16,85,1869,252
17,85,2153,252
18,85,2221,252
19,85,2406,252
20,85,2392,252
21,85,4473,316
22,85,3679,316
23,85,3981,316
24,85,4309,316
25,85,5595,316
26,85,5693,316
27,85,8980,318
28,85,9222,318
29,85,9118,333
30,85,9778,333
31,85,9879,333
32,85,11380,333
33,85,11777,333
34,85,13241,333
35,85,13834,333
36,85,14500,333
37,85,19231,358
38,85,20130,358
39,85,20701,358
40,85,21282,358
41,85,22065,358
42,85,26995,405
43,85,26052,405
44,85,25498,405
45,85,25794,405
46,85,28222,420
47,85,33886,420
48,85,37518,420
49,85,43227,420
50,85,48337,420
51,85,51442,420
52,85,58747,420
53,85,80414,442
54,85,72717,442
55,85,74963,442
56,85,77671,442
57,85,81278,442
58,85,82790,442
59,85,98147,442
60,85,98810,442
61,85,119421,442
62,85,140628,478
63,85,169058,539
64,85,164782,539
65,85,214832,539
66,85,382333,539
67,85,353745,548
68,85,339180,548
69,85,419219,548
70,85,346761,548
71,85,354252,548
72,85,347949,548
73,85,352895,548
74,85,464845,568
75,85,542424,568
76,85,546814,568
77,85,771257,568
78,85,886450,568
79,85,998605,575
80,85,1002278,575
81,85,1179978,575
82,85,1147330,575
83,85,1581339,652
84,85,1648748,652
85,85,1607654,652
86,85,3106840,679
87,85,3405843,679
88,85,3483413,679
89,85,3710903,679
90,85,3646173,679
91,85,5359569,679
92,85,8644891,679
93,85,10507227,679
94,85,8091853,679
95,85,8764426,679
96,85,9376469,679
97,85,9726082,679
98,85,9199372,679
99,85,9226975,679
0,86,61,0
1,86,67,12
2,86,98,52
3,86,111,52
4,86,148,111
5,86,165359,152
6,86,242,152
7,86,326,152
8,86,451,198
9,86,474,198
10,86,501,198
11,86,875,222
12,86,1059,222
13,86,1090,222
14,86,1444,255
15,86,1933,255
16,86,2466,255
17,86,2340,255
18,86,2468,255
19,86,2634,255
20,86,2616,255
21,86,3677,320
22,86,3950,320
23,86,4263,320
24,86,4634,320
25,86,6940,320
26,86,6921,320
27,86,12266,321
28,86,12549,321
29,86,12090,337
30,86,10331,337
31,86,10428,337
32,86,11793,337
33,86,11738,337
34,86,15081,337
35,86,146223,337
36,86,15520,337
37,86,20831,362
38,86,86376,362
39,86,21245,362
40,86,22438,362
41,86,27623,362
42,86,169202,398
43,86,29607,398
44,86,31137,398
45,86,138890,398
46,86,38501,398
47,86,35521,398
48,86,161329,398
49,86,50272,398
50,86,190577,398
51,86,48631,398
52,86,60278,398
53,86,229145,448
54,86,176044,448
55,86,216026,448
56,86,180396,448
57,86,102548,448
58,86,285812,448
59,86,268319,448
60,86,404522,448
61,86,204461,448
62,86,376875,484
63,86,420424,546
64,86,485631,546
65,86,1033390,546
66,86,458348,546
67,86,1134065,555
68,86,1485600,555
69,86,918323,555
70,86,1025156,555
71,86,1419527,555
72,86,1269769,555
73,86,1637652,555
74,86,1487693,563
75,86,1685817,563
76,86,2300082,563
77,86,2925613,563
78,86,2439704,563
79,86,2156878,583
80,86,3129024,583
81,86,4455335,583
82,86,4081470,583
83,86,4091563,648
84,86,3475119,648
85,86,3786626,648
86,86,4513779,688
87,86,5419577,688
88,86,7575709,688
89,86,8786939,688
90,86,5941946,688
91,86,4801169,688
92,86,5083873,688
93,86,8050664,688
94,86,6732342,688
95,86,6056157,688
96,86,5566880,688
97,86,8427082,688
98,86,10768966,688
99,86,11150769,688
0,87,59,0
1,87,67,12
2,87,98,52
3,87,109,52
4,87,146,112
5,87,223,154
6,87,240,154
7,87,328,154
8,87,454,201
9,87,474,201
10,87,502,201
11,87,873,225
12,87,1063,225
13,87,1097,225
14,87,1402,258
15,87,1789,258
16,87,1925,258
17,87,2278,258
18,87,2401,258
19,87,2556,258
20,87,2540,258
21,87,3706,324
22,87,4023,324
23,87,4276,324
24,87,4622,324
25,87,6311,324
26,87,6145,324
27,87,8271,324
28,87,9076,324
29,87,9966,341
30,87,9456,341
31,87,10358,341
32,87,11347,341
33,87,11275,341
34,87,13607,341
35,87,18881,341
36,87,15971,341
37,87,19827,354
38,87,299316,354
39,87,21686,354
40,87,21932,354
41,87,22065,354
42,87,24416,402
43,87,157940,402
44,87,26088,402
45,87,25279,402
46,87,28575,402
47,87,34389,402
48,87,167376,402
49,87,39575,402
50,87,637784,402
51,87,50976,402
52,87,197108,402
53,87,75967,452
54,87,203697,452
55,87,77333,452
56,87,208467,452
57,87,209249,452
58,87,79783,452
59,87,259291,452
60,87,263933,452
61,87,127221,452
62,87,393114,489
63,87,308401,551
64,87,831182,551
65,87,377977,551
66,87,466067,551
67,87,621010,561
68,87,645956,561
69,87,839627,561
70,87,714256,561
71,87,643094,561
72,87,667663,561
73,87,876841,561
74,87,934335,561
75,87,1144998,561
76,87,1157041,561
77,87,1501840,561
78,87,1597719,561
79,87,2168808,588
80,87,2231713,588
81,87,2576790,588
82,87,2597344,588
83,87,3347836,641
84,87,3294746,641
85,87,3333924,641
86,87,4320224,673
87,87,5371696,673
88,87,7157488,691
89,87,7809333,691
90,87,7904835,691
91,87,10549114,691
92,87,11545200,691
93,87,9413508,691
94,87,8425281,691
95,87,9719480,691
96,87,10926575,691
97,87,10916803,691
98,87,13275706,691
99,87,15110364,691
0,88,64,0
1,88,69,12
2,88,101,53
3,88,114,53
4,88,153,113
5,88,229,155
6,88,249,155
7,88,336,155
8,88,466,202
9,88,491,202
10,88,515,202
11,88,900,226
12,88,1082,226
13,88,1119,226
14,88,1460,260
15,88,3040,260
16,88,2454,260
17,88,2498,260
18,88,2588,260
19,88,2822,260
20,88,2801,260
21,88,4220,326
22,88,4487,326
23,88,4828,326
24,88,5629,326
25,88,6521,326
26,88,6618,326
27,88,331776,328
28,88,16923,328
29,88,10047,343
30,88,13397,343
31,88,13215,343
32,88,12484,343
33,88,12064,343
34,88,202033,343
35,88,18511,343
36,88,16030,343
37,88,20411,370
38,88,55062,370
39,88,155114,370
40,88,23713,370
41,88,23961,370
42,88,28844,406
43,88,325664,406
44,88,31114,406
45,88,36792,406
46,88,34487,406
47,88,298953,406
48,88,38979,406
49,88,40587,406
50,88,433716,406
51,88,66077,406
52,88,257298,406
53,88,270483,457
54,88,241292,457
55,88,392252,457
56,88,150614,457
57,88,463497,457
58,88,81987,457
59,88,222436,457
60,88,510426,457
61,88,535969,457
62,88,179784,494
63,88,584997,557
64,88,883567,557
65,88,653173,557
66,88,796141,557
67,88,1020891,566
68,88,1204142,566
69,88,988277,566
70,88,1243551,566
71,88,1321114,566
72,88,1088892,566
73,88,571377,566
74,88,1270080,574
75,88,2083072,574
76,88,2618606,574
77,88,2354150,574
78,88,2808790,574
79,88,3920144,594
80,88,3789641,594
81,88,4021864,594
82,88,4228857,594
83,88,5204841,648
84,88,5728606,648
85,88,5533846,648
86,88,6782544,691
87,88,8464572,691
88,88,9931799,698
89,88,11767427,698
90,88,12744664,698
91,88,12728462,698
92,88,13662866,698
93,88,12642959,698
94,88,12786198,698
95,88,14316082,698
96,88,14404924,698
97,88,13784395,698
98,88,8509795,698
99,88,6034226,698
0,89,62,0
1,89,69,12
2,89,100,53
3,89,113,53
4,89,154,114
5,89,231,157
6,89,249,157
7,89,336,157
8,89,472,205
9,89,494,205
10,89,519,205
11,89,906,230
12,89,1078,230
13,89,1145,230
14,89,1500,264
15,89,2027,264
16,89,2233,264
17,89,3369,264
18,89,2458,264
19,89,2636,264
20,89,2624,264
21,89,3916,331
22,89,4154,331
23,89,4489,331
24,89,5140,331
25,89,6132,331
26,89,5870,331
27,89,7944,332
28,89,9145,332
29,89,10615,348
30,89,20531,348
31,89,13994,348
32,89,12346,348
33,89,84820,348
34,89,14392,348
35,89,14061,348
36,89,14958,348
37,89,20013,375
38,89,23316,375
39,89,23373,375
40,89,25860,375
41,89,27997,375
42,89,27024,412
43,89,30960,412
44,89,28220,412
45,89,78908,412
46,89,31678,428
47,89,35822,428
48,89,85946,428
49,89,40081,428
50,89,47444,428
51,89,50770,428
52,89,74414,428
53,89,142238,463
54,89,82189,463
55,89,290385,463
56,89,84430,463
57,89,190913,463
58,89,212204,463
59,89,130774,463
60,89,140512,463
61,89,184453,463
62,89,217534,500
63,89,183869,564
64,89,269865,564
65,89,409686,564
66,89,303030,564
67,89,424485,574
68,89,382042,574
69,89,421140,574
70,89,474902,574
71,89,409723,574
72,89,506223,574
73,89,480037,574
74,89,663370,594
75,89,640219,594
76,89,722458,594
77,89,867171,594
78,89,1330892,594
79,89,1300270,601
80,89,1293497,601
81,89,1323700,601
82,89,1472111,601
83,89,2312120,670
84,89,1621989,670
85,89,1714215,670
86,89,2473971,710
87,89,3303097,710
88,89,5041420,710
89,89,4069477,710
90,89,4427468,710
91,89,3800682,710
92,89,3828740,710
93,89,6073749,710
94,89,10183739,710
95,89,6273445,710
96,89,12087395,710
97,89,8743458,710
98,89,4516897,710
99,89,5291839,710
0,90,77,0
1,90,90,12
2,90,136,54
3,90,154,54
4,90,224,116
5,90,314,159
6,90,374,159
7,90,584,159
8,90,602,207
9,90,763,207
10,90,731,207
11,90,1435,231
12,90,1593,231
13,90,1582,231
14,90,2944,266
15,90,1987,266
16,90,2147,266
17,90,2854,266
18,90,2341,266
19,90,2497,266
20,90,2491,266
21,90,3557,334
22,90,3846,334
23,90,4138,334
24,90,4787,334
25,90,5781,334
26,90,5840,334
27,90,8117,335
28,90,8727,335
29,90,9494,351
30,90,9698,351
31,90,10242,351
32,90,10970,351
33,90,11756,351
34,90,16412,351
35,90,13955,351
36,90,15391,351
37,90,18629,378
38,90,21471,378
39,90,22158,378
40,90,22464,378
41,90,22391,378
42,90,25315,415
43,90,25583,415
44,90,28722,415
45,90,31608,415
46,90,32483,431
47,90,35782,431
48,90,35869,431
49,90,45938,431
50,90,49260,431
51,90,56234,431
52,90,59513,431
53,90,75059,467
54,90,72893,467
55,90,80148,467
56,90,75676,467
57,90,126203,467
58,90,109862,467
59,90,130103,467
60,90,115511,467
61,90,440136,467
62,90,148698,505
63,90,210220,569
64,90,178136,569
65,90,229027,569
66,90,229962,569
67,90,313943,579
68,90,339246,579
69,90,346227,579
70,90,344332,579
71,90,369370,579
72,90,418414,579
73,90,362081,579
74,90,480873,599
75,90,534701,599
76,90,573508,599
77,90,679249,599
78,90,799844,599
79,90,1085843,607
80,90,1042742,607
81,90,1255029,607
82,90,1627115,607
83,90,3680087,676
84,90,4084043,676
85,90,3315604,676
86,90,2054980,717
87,90,3962452,717
88,90,7607487,717
89,90,5205517,717
90,90,5140704,717
91,90,5447303,717
92,90,4628077,717
93,90,4196208,717
94,90,4377804,717
95,90,8789070,717
96,90,11045374,717
97,90,9135843,717
98,90,5781862,717
99,90,4949856,717
0,91,60,0
1,91,66,12
2,91,98,54
3,91,610,54
4,91,147,116
5,91,223,160
6,91,242,160
7,91,328,160
8,91,450,209
9,91,474,209
10,91,516,209
11,91,928,234
12,91,1109,234
13,91,1475,234
14,91,2328,269
15,91,3382,269
16,91,2476,269
17,91,2490,269
18,91,2611,269
19,91,2790,269
20,91,2775,269
21,91,5256,337
22,91,4350,337
23,91,4677,337
24,91,6034,337
25,91,6470,337
26,91,7004,337
27,91,8988,339
28,91,9906,339
29,91,10128,355
30,91,9990,355
31,91,10346,355
32,91,17974,355
33,91,11081,355
34,91,13647,355
35,91,13978,355
36,91,15097,355
37,91,21227,383
38,91,22321,383
39,91,23215,383
40,91,23749,383
41,91,22431,383
42,91,25445,420
43,91,26013,420
44,91,26897,420
45,91,27017,420
46,91,32135,420
47,91,43531,420
48,91,42000,420
49,91,41952,420
50,91,47945,420
51,91,51732,420
52,91,63216,420
53,91,72571,473
54,91,75611,473
55,91,82692,473
56,91,81958,473
57,91,321229,473
58,91,208341,473
59,91,109426,473
60,91,185115,473
61,91,143847,473
62,91,159108,511
63,91,216197,576
64,91,223783,576
65,91,452570,576
66,91,293963,576
67,91,427226,586
68,91,571882,586
69,91,1119284,586
70,91,817076,586
71,91,588661,586
72,91,885054,586
73,91,890316,586
74,91,1111467,607
75,91,1961571,607
76,91,1655888,607
77,91,1660090,607
78,91,1674602,607
79,91,2109569,615
80,91,3041318,615
81,91,3101201,615
82,91,3938953,615
83,91,4935148,697
84,91,5027472,697
85,91,4066259,697
86,91,5351184,726
87,91,6533382,726
88,91,6460976,726
89,91,4110637,726
90,91,4160464,726
91,91,6294286,726
92,91,4839572,726
93,91,4387629,726
94,91,4473946,726
95,91,8304384,726
96,91,13800913,726
97,91,9465836,726
98,91,8773097,726
99,91,5095694,726
0,92,60,0
1,92,67,13
2,92,97,56
3,92,112,56
4,92,148,119
5,92,222,162
6,92,241,162
7,92,327,162
8,92,456,211
9,92,477,211
10,92,790,211
11,92,872,237
12,92,1044,237
13,92,1091,237
14,92,1431,272
15,92,1886,272
16,92,2002,272
17,92,2275,272
18,92,2356,272
19,92,2545,272
20,92,2535,272
21,92,3829,342
22,92,4087,342
23,92,4672,342
24,92,4687,342
25,92,6031,342
26,92,6122,342
27,92,8403,344
28,92,10007,344
29,92,9282,360
30,92,9518,360
31,92,10387,360
32,92,10829,360
33,92,11023,360
34,92,14595,360
35,92,13809,360
36,92,15291,360
37,92,19812,388
38,92,21975,388
39,92,21748,388
40,92,21856,388
41,92,21927,388
42,92,24202,439
43,92,24597,439
44,92,27917,439
45,92,29800,439
46,92,33912,442
47,92,34811,442
48,92,37114,442
49,92,37251,442
50,92,46301,442
51,92,52429,442
52,92,69075,442
53,92,90306,479
54,92,87756,479
55,92,91193,479
56,92,78663,479
57,92,86707,479
58,92,86779,479
59,92,110370,479
60,92,108687,479
61,92,131618,479
62,92,142786,518
63,92,185259,584
64,92,181064,584
65,92,221070,584
66,92,223330,584
67,92,336357,594
68,92,343958,594
69,92,462429,594
70,92,366557,594
71,92,567688,594
72,92,379548,594
73,92,528248,594
74,92,976546,614
75,92,935097,614
76,92,647807,614
77,92,970410,614
78,92,879533,614
79,92,1195686,622
80,92,1273493,622
81,92,1219659,622
82,92,1251705,622
83,92,1605158,704
84,92,1557570,704
85,92,1922225,704
86,92,3416652,734
87,92,2593156,734
88,92,4407855,734
89,92,4095905,734
90,92,4304482,734
91,92,4285914,734
92,92,4303791,734
93,92,4301377,734
94,92,4023266,734
95,92,4323027,734
96,92,6197056,734
97,92,4482186,734
98,92,6065783,734
99,92,5372024,734
0,93,61,0
1,93,67,13
2,93,98,56
3,93,107,56
4,93,143,120
5,93,215,164
6,93,232,164
7,93,310,164
8,93,437,214
9,93,474,214
10,93,497,214
11,93,889,240
12,93,1062,240
13,93,1088,240
14,93,1453,275
15,93,1944,275
16,93,2068,275
17,93,2358,275
18,93,3554,275
19,93,3806,275
20,93,2837,275
21,93,20009,346
22,93,4407,346
23,93,4752,346
24,93,5091,346
25,93,7198,346
26,93,6361,346
27,93,9416,347
28,93,9699,347
29,93,9250,364
30,93,11296,364
31,93,10062,364
32,93,12502,364
33,93,12426,364
34,93,15506,364
35,93,15518,364
36,93,20342,364
37,93,29279,391
38,93,33232,391
39,93,46580,391
40,93,24324,391
41,93,26024,391
42,93,29794,443
43,93,30635,443
44,93,29994,443
45,93,30573,443
46,93,58457,459
47,93,38962,459
48,93,38836,459
49,93,41822,459
50,93,45543,459
51,93,75073,459
52,93,60612,459
53,93,70184,484
54,93,95064,484
55,93,80619,484
